STUDENTID,sec_spent_VH098519,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH134366,times_entered_VH134387,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH134366,num_actions_VH134387,num_actions_VH356862,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_unanswered,percentile5_EOSTimeLft,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork
2333079276,68.596,38.816,112.57,132.387,21.64,56.25,11.957,61.666,155.664,43.586,9.04,133.287,94.207,14.25,2,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,5.0,7.0,2.0,6.0,3,4.0,59.0,2.0,2,9.0,14.0,0.0,0.0,25,35.0,0.0,10,9.0,9.0,9.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,44.67420438546077,8.883311594202894,0.012411085666535013,8.033152226045251,-0.393210500878624,-8.344785237272435e-06,0.004675594873888385,18.276731781219663,105.23780952380949,-11.74093506493508,1.7975496745817197,-47.69192855656945,9.49978195158504,-107.8206885323752,424.29742085450573,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333079373,39.503,52.414,56.15,80.166,53.573,47.117,15.117,71.087,190.133,113.78,56.057,59.89,173.393,8.433,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,7.0,7.0,6.0,6.0,6.0,3,4.0,60.0,16.0,2,9.0,0.0,12.0,0.0,16,59.0,13.0,15,11.0,30.0,17.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,52.411753036651994,5.3064935064935135,0.010836169902061977,4.06033396775638,-0.10737366296282869,8.737118998835997e-06,-0.0025003502595336807,3.3259109980099466,73.27431250000004,4.668101470588236,-0.8561286764705884,17.510031617647055,4.290030900214321,-12.383437567807027,39.51908255933928,13,8,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2333079608,105.37,36.27,19.093,48.294,23.514,56.693,22.3,22.14,55.813,24.186,61.5,198.893,130.68,19.76,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,11,3.0,3.0,4.0,3.0,6.0,5,3.0,34.0,45.0,13,18.0,0.0,4.0,0.0,23,300.0,7.0,20,6.0,13.0,2.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,45.05005684259079,2.326945054945057,-0.007842596494625244,4.107214459224984,-0.06705600436316422,-3.0799243394884766e-08,0.0001514002932729276,8.72098044158846,48.205818181818174,2.281829474872955,0.362659090909091,-5.334011434217957,-0.39738866236738657,0.9032058426699666,40.005473517786484,12,1,1.0,2.0,0.0,3.0,0.0,0.0,4.0
2333080525,46.987,65.643,100.2,231.244,118.297,69.63,11.286,117.573,69.377,151.9,83.733,61.113,70.883,4.174,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5,3.0,6.0,33.0,16.0,6.0,5,3.0,39.0,21.0,2,9.0,0.0,4.0,0.0,14,30.0,4.0,13,8.0,14.0,15.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,55.60791961839352,6.132857142857141,-0.0075460749547769,6.868599450947891,-0.009779997405911909,-4.280754713141091e-06,0.001263576766163692,8.503559785403187,85.34621428571428,-3.5894571428571447,-1.3854251373626383,14.421069642857145,-3.2849762737262904,23.938307900432964,64.29860714285725,15,9,0.0,7.0,0.0,0.0,2.0,1.0,1.0
2333080860,42.333,38.827,148.79,170.337,191.587,56.617,19.137,9.783,137.29,2.973,31.956,31.673,2.334,4.183,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,5.0,10.0,4.0,9.0,3.0,3,2.0,45.0,8.0,2,14.0,0.0,4.0,0.0,22,22.0,3.0,20,6.0,6.0,14.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,56.71431907840823,9.602242187499998,0.048415277078373974,6.527872093023253,-0.2567677539772953,-8.111022817393661e-07,0.002557530977235672,13.017836112144762,59.91870000000002,-2.428756390977446,-0.8589156983367512,13.890641877420826,-2.868018310132434,28.77210017040568,13.540844268775093,7,8,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2333081211,114.724,38.753,106.81,41.15,31.13,97.93,15.59,31.313,175.72,36.037,124.437,93.01,75.05,10.74,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,9,3.0,6.0,4.0,4.0,6.0,2,3.0,84.0,20.0,2,10.0,14.0,8.0,9.0,17,27.0,12.0,2,9.0,30.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,47.44885312005238,5.8889215686274445,-0.0045127591154207804,6.346966618842659,-0.17934050559512932,-7.395432761910486e-06,0.0031131297020101554,15.280568097800272,67.97888235294118,1.5751936274509797,-0.26373980908152833,5.7950305727554365,5.761328302373573,-31.610600619194987,87.00321775025772,6,7,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2333081301,144.11,34.233,0.0,86.384,0.0,215.48,17.993,0.0,104.507,0.0,0.0,629.59,0.0,20.753,1,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,66,4.0,0.0,33.0,0.0,131.0,3,0.0,10.0,0.0,2,8.0,0.0,66.0,0.0,8,0.0,12.0,7,3.0,1.0,3.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,189.61353612001835,3.569943019943015,0.017322558552558542,0.5384952732452721,-0.0284236502803529,-7.867242424459466e-07,0.0005437336810924397,4.871511325829994,148.87649999999996,21.302023809523806,1.5419047619047526,10.508690476190544,79.80248809523762,-194.45950396825242,163.3733333333322,2,19,0.0,17.0,0.0,9.0,0.0,0.0,4.0
2333081394,109.353,42.28,49.777,193.61,44.633,41.38,28.05,62.56,202.49,127.73,42.633,57.947,83.79,8.36,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,5.0,8.0,3.0,6.0,3,3.0,44.0,9.0,2,11.0,0.0,4.0,0.0,16,40.0,2.0,15,3.0,10.0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,53.91057004309168,10.360737288135589,0.010473951771060457,9.748011109528555,-0.5253286023891194,4.398166872098499e-05,-0.0031392738506167994,16.67457504464175,71.97575000000003,0.14499705882352873,-0.6534940476190478,9.947407773109243,4.268114073362137,-18.641666956323654,77.87373632610921,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333081742,208.916,57.01,0.0,14.337,0.0,149.137,66.164,0.0,424.78,0.0,0.0,290.083,0.0,24.776,1,1.0,0.0,2.0,0.0,1.0,1,0.0,1.0,0.0,2.0,12,10.0,0.0,5.0,0.0,18.0,11,0.0,78.0,0.0,7,5.0,0.0,8.0,0.0,10,34.0,9.0,8,5.0,11.0,8.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1,136.10902957458177,7.30889349112426,-0.03891064591517077,10.577387747998605,-0.0018427594483770736,1.7034906877462848e-05,-0.0045134387144706006,5.57883472496717,150.42049999999995,10.225714285714284,-1.8020476190476056,22.84004761904754,121.81042207792186,-300.90689682539585,225.6286363636351,5,19,0.0,0.0,0.0,0.0,55.0,0.0,0.0
2333081998,16.987,16.2,177.063,158.24,76.014,144.043,28.79,54.473,100.533,61.573,197.17,98.094,66.34,6.4,1,1.0,2.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,3,4.0,37.0,15.0,5.0,6.0,7,7.0,53.0,48.0,2,12.0,16.0,4.0,0.0,18,42.0,6.0,1,7.0,12.0,7.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,60.306866665075404,5.294801762114534,-0.014613558720394602,6.946133897519127,-0.11223885423704633,-3.4131023589499846e-06,0.0015890120338285226,12.550912534862768,84.43721428571428,-0.44381758241758534,-1.558026785714287,19.810530631868144,-3.068077922077938,27.376274017649077,40.16910714285716,15,8,0.0,15.0,0.0,3.0,0.0,0.0,1.0
2333082498,111.663,76.777,87.927,39.91,0.0,147.277,64.153,0.0,395.833,0.0,0.0,273.707,0.0,8.733,3,2.0,1.0,2.0,0.0,6.0,7,0.0,1.0,0.0,2.0,13,14.0,8.0,6.0,0.0,75.0,34,0.0,96.0,0.0,2,13.0,18.0,28.0,14.0,25,26.0,8.0,6,8.0,9.0,15.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,117.17524001234482,3.030100502512557,0.004465350749505182,2.1437283787357835,-0.027316490846261306,-3.3657840977391893e-07,0.00028048745963438985,5.286384681964572,298.30211111111123,-4.402050000000031,-6.543875541125554,47.948954329004415,182.12463961038932,-521.2010663780659,518.9700606060604,6,15,0.0,7.0,16.0,5.0,0.0,1.0,36.0
2333083109,144.237,67.803,68.093,272.46,69.757,125.41,17.48,58.809,93.32,0.0,69.427,87.08,122.477,4.09,1,1.0,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,18,4.0,10.0,119.0,25.0,35.0,3,14.0,41.0,54.0,2,10.0,2.0,30.0,10.0,16,129.0,44.0,13,14.0,18.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,64.39564816537724,2.4300465587044577,-0.0071917440162769545,4.202811458716721,-0.009733426639870289,-1.6254870053588496e-07,0.00012536030689333223,5.379166275857697,111.61769230769231,-9.099725274725273,0.03200999000998996,-9.483845154845149,-5.581724275724286,16.401707292707336,146.3365714285715,12,11,0.0,5.0,0.0,2.0,21.0,1.0,3.0
2333083168,41.67,66.58,106.593,110.187,53.77,54.523,35.454,121.67,126.717,87.407,41.757,162.593,80.096,10.646,1,2.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5,7.0,7.0,9.0,6.0,6.0,6,3.0,42.0,8.0,2,12.0,0.0,36.0,0.0,18,32.0,7.0,16,10.0,16.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,39.29363176651331,6.783893258426961,0.022368903395894806,4.804245307890278,-0.05597554296654323,-2.369630696899975e-06,0.0010717609407751812,7.748263003216121,72.16437500000004,1.8616117647058843,-0.7640266106442576,13.32201092436974,0.6464534143616947,5.128689179112956,40.01826754385961,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333083257,56.35,91.09,220.883,145.733,46.21,60.926,23.82,25.077,82.32,56.197,158.237,90.994,47.566,7.217,1,2.0,1.0,1.0,2.0,1.0,1,1.0,2.0,2.0,1.0,29,14.0,91.0,46.0,10.0,6.0,4,3.0,42.0,29.0,2,17.0,14.0,8.0,10.0,22,34.0,13.0,7,15.0,13.0,7.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,55.31641448183842,3.0662550505050565,-0.004317637652551409,3.918988486883954,-0.00448414400576404,-1.0407149263948293e-07,6.208389446031805e-05,4.2481865058280865,67.62766666666666,-0.15801651186790408,-0.22491350619195077,3.665513093395254,-1.0445147488820063,9.081309540190334,52.21791812865496,18,6,0.0,7.0,0.0,4.0,1.0,0.0,1.0
2333083788,20.5,31.297,60.12,129.757,170.699,105.35,18.67,77.987,178.83,36.793,46.48,258.573,85.737,7.637,1,1.0,1.0,2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,5.0,6.0,12.0,5.0,4,4.0,43.0,7.0,2,9.0,3.0,4.0,2.0,17,30.0,3.0,13,7.0,13.0,2.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,70.95934696007285,9.98723577235773,-0.0841587751995976,15.120921059533176,-0.26103067485562437,-1.3300539002187997e-05,0.0038837683067121055,19.865893043098186,144.17214285714286,-9.331160439560447,-2.9901524725274737,29.5408217032967,-30.359661830816183,166.66908141123528,6.654880252102478,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333084032,98.267,72.24,74.25,156.25,105.387,71.064,34.326,59.207,175.75,0.0,88.386,262.92,0.0,7.543,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,50,19.0,24.0,52.0,48.0,7.0,8,2.0,74.0,65.0,2,8.0,0.0,54.0,6.0,14,55.0,20.0,12,10.0,10.0,24.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,66.0843952934848,2.7214221218961687,-0.0014339442708185286,3.038323805747057,-0.0020849926803029706,2.446651044398447e-07,-0.00016074000404116352,2.036982411116446,96.67933333333336,2.015111888111889,0.40530519480519567,-2.4432452547452734,5.556048784548796,-24.13880158730165,108.47904395604405,9,12,0.0,5.0,6.0,7.0,0.0,0.0,5.0
2333084199,56.497,174.063,187.193,172.877,0.0,101.27,18.393,0.0,196.414,0.0,36.157,250.866,0.0,9.817,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,6,9.0,37.0,20.0,0.0,22.0,3,0.0,72.0,5.0,2,5.0,8.0,14.0,10.0,10,21.0,25.0,1,10.0,7.0,10.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,81.89920883262549,6.1093756345177574,-0.029780073081378356,9.027822796492844,0.008221878626922278,1.4372802167406107e-05,-0.0044194913459332155,2.464272927241945,113.8453,-2.6116666666666637,-2.7277765151515196,21.93832196969699,-14.207064102564203,61.13796328671355,71.43647832167795,10,14,0.0,25.0,13.0,0.0,0.0,0.0,0.0
2333084440,17.716,38.583,56.72,119.98,89.57,29.927,17.42,46.52,80.673,83.13,62.69,28.387,66.584,10.887,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,3.0,14.0,7.0,5.0,3,6.0,40.0,6.0,2,14.0,0.0,4.0,6.0,23,44.0,0.0,20,7.0,11.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,31.251364646468303,6.222976331360944,0.011602906369648475,5.248332196310475,-0.05185738692252965,-3.15703372109165e-06,0.001173312338739965,7.749805718998029,47.86795454545455,1.6580683229813673,-0.3823260869565219,9.686916149068331,0.16221850426461337,5.218193075079011,10.592975889328036,20,2,1.0,0.0,0.0,6.0,0.0,1.0,0.0
2333084806,36.646,34.737,91.55,50.513,59.13,63.67,17.267,32.34,97.99,70.856,20.883,116.194,55.297,7.807,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,13.0,7.0,3.0,7.0,3,3.0,41.0,7.0,2,14.0,0.0,4.0,0.0,20,23.0,10.0,19,10.0,19.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,29.319088994203078,7.610687499999996,0.05011474276338919,3.62656545031056,-0.3448153355970695,2.235502649190565e-05,-0.002847836847499005,9.617807489228184,59.078350000000015,-0.4618398496240608,-0.1425924470266577,2.2474166438824383,-0.01766458141402301,1.3220737515727106,56.612323320157934,7,5,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2333085047,37.257,58.177,122.56,123.043,70.11,32.386,26.54,38.953,57.04,228.36,21.503,67.574,45.824,9.197,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,8.0,5.0,5.0,3.0,5,4.0,34.0,11.0,2,15.0,0.0,8.0,0.0,20,39.0,6.0,19,5.0,11.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,47.61310292829065,8.608139860139854,0.04635909337141735,5.3166442307692305,-0.21769473645002113,8.131235784066997e-07,0.001686338690626403,11.407946709565007,59.609250000000024,1.024394736842104,-0.4664796650717709,9.887508373205751,0.07031904453064619,5.911430913659425,28.7635059288537,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333085641,38.267,57.583,41.493,117.49,132.785,73.94,22.883,17.361,121.117,10.297,56.081,187.09,21.046,10.03,1,1.0,1.0,1.0,3.0,1.0,1,2.0,1.0,2.0,1.0,3,16.0,7.0,26.0,7.0,6.0,4,7.0,53.0,49.0,2,15.0,30.0,4.0,15.0,35,32.0,6.0,1,5.0,12.0,7.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,47.469662498060295,3.9961390977443605,-0.02094444793348647,6.771278448931317,-0.09902888286138369,-2.504207173084185e-06,0.0012900805963118951,12.510799075609745,61.32104545454546,2.0578074534161512,-0.1838487436476571,5.91863107001695,0.4683592915093938,0.5663841783313066,35.10595691699583,7,3,1.0,0.0,0.0,0.0,23.0,0.0,0.0
2333085730,134.513,16.46,75.137,172.126,112.67,115.377,39.454,32.147,139.21,30.04,56.67,227.62,57.356,5.503,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,10,4.0,10.0,14.0,9.0,9.0,6,4.0,50.0,15.0,2,10.0,8.0,4.0,0.0,14,31.0,37.0,5,11.0,15.0,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,62.98411367134006,7.359290909090903,-0.050929158763657785,11.535481927710848,-0.19138669000172148,1.4931946159201958e-05,-0.002816810393955979,12.11804250338317,83.46849999999998,-2.6471758241758256,-0.29694436813186936,1.2131009615384776,2.1977163939002273,-11.285789112847972,103.93109663865539,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333087082,73.136,53.607,175.076,177.247,148.574,97.97,31.967,63.88,110.417,0.0,161.033,63.04,32.53,12.813,1,1.0,2.0,1.0,2.0,1.0,1,1.0,2.0,2.0,1.0,8,4.0,12.0,20.0,12.0,13.0,7,3.0,45.0,19.0,2,9.0,0.0,4.0,19.0,17,34.0,4.0,14,5.0,8.0,7.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,55.037072414120644,7.700576923076918,0.023275200328744566,5.896748897599218,-0.1318686413572642,1.043625108112837e-05,-0.0014255003654848677,7.973057320745122,93.83184615384617,-6.665285714285711,-2.016858141858144,17.53701198801201,-5.355616883116913,32.932399517149676,77.2105659340658,14,10,0.0,1.0,0.0,0.0,5.0,0.0,0.0
2333087198,59.49,28.61,120.35,363.983,29.496,128.003,19.264,0.0,141.653,0.0,240.384,80.067,0.0,12.383,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,3,5.0,7.0,10.0,2.0,8.0,6,0.0,52.0,85.0,2,14.0,9.0,8.0,0.0,11,30.0,3.0,1,6.0,6.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,103.23761001817343,6.406717277486909,-0.06425812034995866,12.511238710732984,-0.1931160805567562,1.1125015776563337e-05,-0.002492429705758463,12.81497088180504,101.00572727272724,-1.3914363636363618,-3.4731561771561794,33.340125407925434,-6.275493006993002,44.02636985236986,49.13995804195803,9,15,0.0,3.0,0.0,3.0,0.0,0.0,3.0
2333087201,46.427,42.264,85.422,85.273,111.347,76.263,11.71,60.477,145.834,209.19,51.73,180.987,60.883,10.656,1,1.0,2.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,18,7.0,35.0,11.0,76.0,51.0,4,23.0,136.0,8.0,2,10.0,15.0,10.0,0.0,17,37.0,3.0,1,8.0,18.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,55.731911180419985,2.208402154398557,-0.0025308186184011625,2.911969730314086,-0.01174197093077223,4.750881817346341e-08,-2.305553365096511e-05,3.357911809406917,76.90373333333336,2.43545357142857,-0.7500136554621851,12.935644747899167,4.9903532374488035,-18.11700663470498,66.95505196078415,8,7,0.0,6.0,0.0,5.0,0.0,2.0,13.0
2333087287,62.433,47.043,153.38,215.22,74.527,77.417,12.0,95.197,92.007,0.0,94.566,169.42,102.406,9.76,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,9,9.0,15.0,16.0,5.0,6.0,3,6.0,49.0,18.0,2,13.0,0.0,6.0,2.0,13,34.0,23.0,12,11.0,19.0,8.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,56.59544935926841,6.77177528089887,-0.03255033305707135,9.65247975644969,-0.11953142944718578,-8.162469553815334e-06,0.0026585542902109334,14.428851201538684,91.19461538461539,-2.034010989010984,-0.9689270729270735,9.593113886113894,-1.4766088911089246,11.934091158841321,80.22078571428554,11,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2333087881,30.7,32.533,109.383,29.166,227.263,35.823,51.267,95.48,92.814,54.527,86.47,82.964,106.32,6.163,2,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,4,5.0,16.0,8.0,13.0,8.0,20,8.0,42.0,9.0,2,26.0,3.0,16.0,15.0,22,35.0,7.0,18,4.0,16.0,5.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,50.12029842703678,5.9633168316831675,0.03808530531753271,2.1357436472711315,0.0008825439569283501,-7.725056235898687e-06,0.0025141928201015823,6.465780936421703,87.41911764705884,-1.2065833333333351,-0.7608335913312695,10.966754127966986,2.196650412796702,-7.394292397660831,87.34082868937047,12,6,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2333088143,59.664,50.993,59.014,76.367,63.936,94.0,29.303,59.544,141.57,146.366,39.52,37.646,68.13,9.563,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,17,9.0,7.0,7.0,5.0,6.0,7,7.0,47.0,17.0,2,19.0,0.0,4.0,6.0,20,47.0,9.0,19,12.0,26.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,45.88363780205314,4.679819494584842,-0.004685410171313587,5.326406098226109,-0.02953035632815418,1.04991122580927e-06,-0.0003446453266269194,5.373403607148056,59.37435000000001,0.823382706766917,-0.2207891888812945,5.018377295511513,2.8785547815131656,-17.93851786765588,70.58053901750375,11,2,0.0,3.0,0.0,1.0,0.0,3.0,0.0
2333088275,87.603,68.487,101.643,134.37,177.844,122.917,13.407,21.563,131.743,24.096,37.35,82.043,70.787,8.75,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,7.0,3.0,5.0,7.0,8.0,3,3.0,40.0,2.0,2,12.0,0.0,4.0,0.0,15,35.0,0.0,14,6.0,8.0,7.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.57492102200678,10.03890082644628,-0.02679468229237226,11.646581763988616,-0.2554451061425559,-3.682889508447726e-05,0.00853462131395743,19.284389905674626,77.85893333333335,-4.958410714285711,-0.44808556884292133,1.3147872495151942,-3.092488220929394,15.61974635794483,85.22498562091505,14,9,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2333088399,160.627,43.897,0.0,374.14,0.0,237.71,61.72,0.0,141.577,0.0,0.0,163.233,0.0,19.99,1,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,74,5.0,0.0,124.0,0.0,66.0,10,0.0,106.0,0.0,2,5.0,0.0,16.0,5.0,8,0.0,0.0,7,2.0,0.0,5.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,108.53774357999848,2.575790149892939,-0.0020877449466011238,3.062234722450995,0.0006769009605838192,-1.627772891922356e-07,0.00010784860860634928,3.6662899550896833,149.36899999999997,-15.220095238095222,-9.252821428571414,49.54965476190468,-25.634677489177534,92.4545158730159,121.48772727272723,7,20,0.0,21.0,18.0,9.0,5.0,0.0,5.0
2333088445,44.534,39.796,219.93,70.434,119.79,54.69,20.42,80.06,174.654,0.0,69.52,187.936,112.68,6.78,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,4.0,3.0,6.0,3.0,5,4.0,55.0,15.0,2,10.0,0.0,4.0,0.0,13,61.0,0.0,12,1.0,36.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,64.13255383350254,6.0667878787878715,-0.06787976337617944,12.752944571341553,-0.10523180559096404,-4.154098767593502e-06,0.0014171404610258318,15.536992384430802,91.86976923076924,0.6629780219780284,-1.0523236763236787,13.290862137862169,2.6280784215783584,-3.6798808691305656,78.23558791208751,6,8,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2333088470,120.416,48.043,96.166,44.317,124.057,154.387,34.19,55.896,190.77,0.0,130.027,82.317,113.924,6.914,1,3.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,3.0,10,6.0,8.0,7.0,7.0,18.0,9,5.0,45.0,213.0,2,0.0,3.0,4.0,15.0,18,227.0,12.0,14,7.0,32.0,12.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.84618366611485,2.9374669926650294,-0.013119198065057019,5.61378339793667,-0.06957044199216818,-1.0629727676356784e-07,0.0002034148253575171,9.801380846307804,100.02530769230772,0.7143021978022009,-1.0447047952047972,13.250759740259767,11.371272477522425,-44.00069101731575,118.2812390109885,4,19,0.0,0.0,0.0,0.0,14.0,11.0,0.0
2333088496,74.207,30.957,57.59,190.28,115.003,123.887,20.5,53.85,56.856,62.546,75.074,223.39,110.697,6.953,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2,4.0,6.0,11.0,7.0,8.0,3,3.0,48.0,26.0,2,9.0,12.0,4.0,2.0,15,23.0,7.0,2,8.0,43.0,30.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,61.253130022663605,5.326088495575217,-0.05386283991527294,11.385657986043428,-0.2022775145967185,-4.4203532095513524e-06,0.0021514899845855636,19.41053419712355,78.30573333333334,2.5597428571428558,-0.8931834195216537,15.06431073044602,-3.5652147795015496,29.518727992051506,19.399739869280967,7,9,0.0,0.0,0.0,0.0,0.0,20.0,0.0
